t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err
1787376346.1551335,-2.4780373336349335,-1.4012155952062191e-05,0.0002833535047351431,-2.2714683007817285,-0.1279599097837593,143.95084919106714,0.2430,143.951
1787376346.2225351,-2.478038768886571,-1.534393005261414e-05,0.00030883267575044897,-2.3057151812476873,-0.12561954789201432,143.87707287363455,0.2132,143.877
1787376346.3631952,-2.478040886100034,-1.71729728759774e-05,0.00034323490387722934,-2.334553090410448,-0.135991506013558,143.22586188598441,0.1977,143.226
1787376346.434896,-2.478041794451802,-1.8091459486212303e-05,0.00036041536608648453,-2.369063136615926,-0.15092250049719072,142.42151888587907,0.1861,142.421
1787376346.505569,-2.478041853550745,-1.800841887722935e-05,0.0003579633922979027,-2.414033271049841,-0.16248955884756008,141.62992630983854,0.1746,141.630
1787376346.6499205,-2.478042233035629,-1.8822976410381358e-05,0.0003721414609635258,-2.463196490692139,-0.17147391980283527,140.74674370454184,0.1721,140.746
1787376346.724131,-2.4780419470032475,-1.8862068859870453e-05,0.0003719937911245965,-2.492364976731341,-0.1834753493822681,140.02305254823622,0.1840,140.023
1787376346.8632991,-2.478040614117693,-1.8304244752691102e-05,0.00035926805024555564,-2.540105204520269,-0.2036048814500017,138.98022807337682,0.2128,138.980
1787376346.9329607,-2.4780393909393297,-1.71925906280907e-05,0.0003365626176674361,-2.5644075768604075,-0.2169661280378588,138.45697074136552,0.2335,138.457
1787376347.0059693,-2.4780381374042104,-1.5964218097859066e-05,0.00031159143617146484,-2.7287981244133084,-0.31077770790723536,135.5582285044334,0.3993,135.558
1787376347.1531332,-2.4780355321443825,-1.2805279381379234e-05,0.0002480578162240365,-2.749401122237511,-0.340267581807782,134.88499542809532,0.4352,134.885
1787376347.224545,-2.478034315611309,-1.0995292315426678e-05,0.0002118665616053474,-2.7240136286280223,-0.3327443450243385,135.1641016037883,0.4138,135.164
1787376347.2988183,-2.478033170447185,-8.96484713820517e-06,0.0001714085320250203,-2.6800775039767504,-0.30126950536987374,136.02511701267443,0.3627,136.025
1787376347.4403532,-2.4780314161820263,-5.047990483934665e-06,9.361217996219017e-05,-2.6666639090809925,-0.3033035690298399,136.2850486410397,0.3572,136.285
1787376347.5094852,-2.478030821503012,-3.3053747117827847e-06,5.910215394251213e-05,-2.6784517734159645,-0.31610103883106466,135.57772302618022,0.3743,135.578
1787376347.6414547,-2.478030150047375,-5.806031261878792e-07,5.293391344426456e-06,-2.747444204634114,-0.3300083315984435,134.6139578393393,0.4260,134.614
1787376347.713043,-2.478030006757203,4.350648190614597e-07,-1.4684362330186462e-05,-2.72894524875677,-0.34727136238206524,134.78606741304563,0.4284,134.786
1787376347.856375,-2.478029963270031,1.9166984423100368e-06,-4.3673164078597314e-05,-2.7283224451748787,-0.370938355138689,134.47274326030822,0.4475,134.473
1787376347.9365048,-2.4780300220217217,2.4346609521324594e-06,-5.372843445716932e-05,-2.74171768895064,-0.40275206302535593,133.48732368807404,0.4814,133.487
1787376348.014877,-2.4780301143513888,2.833767419775288e-06,-6.141916441142552e-05,-2.7466486164066546,-0.42139362306340095,132.93418735129987,0.4997,132.934
