t,res_kind,mkind,ref_b_x,ref_b_y,ref_b_yaw,contra_b,raw_x,raw_y,raw_yaw,chosen_x,chosen_y,chosen_yaw,ref_a_x,ref_a_y,ref_a_yaw,contra_a,resid_to_ref,reloc_x,reloc_y,reloc_yaw,prior_x,prior_y,prior_yaw,resid_m
1787538260.258,full,ok,-1.9028,-1.6601,1.3994,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.9028,-1.6601,1.3994,0,1.5472,,,,-1.9622,-0.1184,-0.1309,0.3573
1787538260.388,full,ok,-1.9028,-1.6601,1.3994,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.9028,-1.6601,1.3994,0,1.5472,,,,-1.9509,-0.1162,-0.1318,0.3573
1787538260.552,full,ok,-1.9028,-1.6601,1.3994,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.9028,-1.6601,1.3994,0,1.5472,,,,-1.9458,-0.1149,-0.1323,0.3573
1787538260.780,full,ok,-1.9028,-1.6601,1.3994,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.9028,-1.6601,1.3994,0,1.5472,,,,-1.9431,-0.1141,-0.1326,0.3573
1787538260.926,full,ok,-1.9028,-1.6601,1.3994,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.9028,-1.6601,1.3994,0,1.5472,,,,-1.9418,-0.1137,-0.1327,0.3573
1787538261.176,full,ok,-1.9028,-1.6601,1.3994,0,2.5867,0.1270,3.0095,-2.5867,-0.1270,-0.1321,-1.9028,-1.6601,1.3994,0,1.6787,,,,-1.9412,-0.1135,-0.1328,0.3798
1787538261.400,full,ok,-1.9028,-1.6601,1.3994,0,-2.0555,-0.0802,-0.1337,-2.0555,-0.0802,-0.1337,-1.9028,-1.6601,1.3994,0,1.5873,,,,-2.4964,-0.0673,-0.1116,0.3227
1787538261.719,full,ok,-1.9028,-1.6601,1.3994,0,1.4118,0.3598,-3.0962,-1.4118,-0.3598,0.0454,-1.9028,-1.6601,1.3994,0,1.3899,,,,-2.3324,-0.1176,-0.1163,0.7504
1787538261.947,full,ok,-1.9028,-1.6601,1.3994,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.9028,-1.6601,1.3994,0,1.3603,,,,-1.6744,-0.4252,0.0362,0.5821
1787538262.161,full,ok,-1.9028,-1.6601,1.3994,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.9028,-1.6601,1.3994,0,1.3603,,,,-1.6812,-0.3406,-0.0057,0.5821
1787538262.379,full,ok,-1.9028,-1.6601,1.3994,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.9028,-1.6601,1.3994,0,1.3603,,,,-1.6740,-0.3255,-0.0107,0.5821
1787538262.595,full,ok,-1.9028,-1.6601,1.3994,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.9028,-1.6601,1.3994,0,1.3603,,,,-1.6696,-0.3222,-0.0118,0.5821
1787538262.845,full,ok,-1.9028,-1.6601,1.3994,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.9028,-1.6601,1.3994,0,1.3603,,,,-1.6675,-0.3212,-0.0120,0.5821
1787538263.075,full,ok,-1.9028,-1.6601,1.3994,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.9028,-1.6601,1.3994,0,1.3603,,,,-1.6667,-0.3209,-0.0122,0.5821
1787538263.298,full,ok,-1.9028,-1.6601,1.3994,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.9028,-1.6601,1.3994,0,1.3603,,,,-1.6663,-0.3207,-0.0123,0.5821
1787538263.489,single,ok,-1.9028,-1.6601,1.3994,0,-1.7982,-0.3551,-0.0123,-1.7982,-0.3551,-0.0123,-1.8505,-1.0076,0.6935,0,1.3092,,,,-1.6662,-0.3206,-0.0123,-1.0000
1787538263.686,full,ok,-1.8505,-1.0076,0.6935,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.8505,-1.0076,0.6935,0,0.7113,,,,-1.7176,-0.3383,-0.0102,0.5821
1787538263.851,full,hold,-1.8505,-1.0076,0.6935,0,-4.4528,-1.5377,0.6419,-4.4528,-1.5377,0.6419,-1.8505,-1.0076,0.6935,1,2.6557,,,,-1.6875,-0.3285,-0.0104,0.0061
1787538264.177,full,ok,-1.8505,-1.0076,0.6935,1,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.8505,-1.0076,0.6935,0,0.7113,,,,-1.6873,-0.3285,-0.0103,0.5821
1787538264.481,full,ok,-1.8505,-1.0076,0.6935,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.8505,-1.0076,0.6935,0,0.7113,,,,-1.6725,-0.3230,-0.0118,0.5821
1787538264.849,full,ok,-1.8505,-1.0076,0.6935,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.8505,-1.0076,0.6935,0,0.7113,,,,-1.6682,-0.3215,-0.0122,0.5821
1787538265.012,full,ok,-1.8505,-1.0076,0.6935,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.8505,-1.0076,0.6935,0,0.7113,,,,-1.6668,-0.3209,-0.0123,0.5821
1787538265.214,full,ok,-1.8505,-1.0076,0.6935,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.8505,-1.0076,0.6935,0,0.7113,,,,-1.6664,-0.3207,-0.0123,0.5821
1787538265.435,full,ok,-1.8505,-1.0076,0.6935,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.8505,-1.0076,0.6935,0,0.7113,,,,-1.6662,-0.3207,-0.0124,0.5821
1787538265.656,full,ok,-1.8505,-1.0076,0.6935,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.8505,-1.0076,0.6935,0,0.7113,,,,-1.6661,-0.3206,-0.0124,0.5821
1787538265.916,full,ok,-1.8505,-1.0076,0.6935,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.8505,-1.0076,0.6935,0,0.7113,,,,-1.6661,-0.3206,-0.0124,0.5821
1787538266.150,full,ok,-1.8505,-1.0076,0.6935,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.8505,-1.0076,0.6935,0,0.7113,,,,-1.6661,-0.3206,-0.0124,0.5821
1787538266.384,full,ok,-1.8505,-1.0076,0.6935,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.8505,-1.0076,0.6935,0,0.7113,,,,-1.6661,-0.3206,-0.0124,0.5821
1787538266.624,full,ok,-1.8505,-1.0076,0.6935,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.8505,-1.0076,0.6935,0,0.7113,,,,-1.6661,-0.3206,-0.0124,0.5821
1787538266.780,single,ok,-1.8505,-1.0076,0.6935,0,-1.7983,-0.3551,-0.0124,-1.7983,-0.3551,-0.0124,-1.8244,-0.6813,0.3406,0,0.6546,,,,-1.6661,-0.3206,-0.0124,-1.0000
1787538267.077,full,ok,-1.8244,-0.6813,0.3406,0,-1.6694,-0.3810,-0.0024,-1.6694,-0.3810,-0.0024,-1.8244,-0.6813,0.3406,0,0.3380,,,,-1.7148,-0.3377,-0.0100,0.5497
1787538267.215,full,ok,-1.8244,-0.6813,0.3406,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.8244,-0.6813,0.3406,0,0.3939,,,,-1.6783,-0.3789,-0.0031,0.5821
1787538267.395,full,ok,-1.8244,-0.6813,0.3406,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.8244,-0.6813,0.3406,0,0.3939,,,,-1.6766,-0.3337,-0.0086,0.5821
1787538267.636,full,ok,-1.8244,-0.6813,0.3406,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.8244,-0.6813,0.3406,0,0.3939,,,,-1.6720,-0.3241,-0.0114,0.5821
1787538267.889,full,ok,-1.8244,-0.6813,0.3406,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.8244,-0.6813,0.3406,0,0.3939,,,,-1.6687,-0.3217,-0.0121,0.5821
1787538268.101,single,ok,-1.8244,-0.6813,0.3406,0,-1.7982,-0.3553,-0.0123,-1.7982,-0.3553,-0.0123,-1.8113,-0.5183,0.1642,0,0.3271,,,,-1.6672,-0.3210,-0.0123,-1.0000
1787538268.265,full,ok,-1.8113,-0.5183,0.1642,0,2.0103,0.7405,-2.9964,-2.0103,-0.7405,0.1452,-1.8113,-0.5183,0.1642,0,0.2983,,,,-1.7205,-0.3391,-0.0101,0.4573
1787538268.461,full,ok,-1.8113,-0.5183,0.1642,0,-1.7697,-0.7828,0.2252,-1.7697,-0.7828,0.2252,-1.7905,-0.6505,0.1947,0,0.2677,,,,-1.9954,-0.6996,0.1535,0.2137
1787538268.667,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.8423,-0.7841,0.2188,0.3573
1787538268.884,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9302,-0.2431,-0.0908,0.3573
1787538269.085,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9457,-0.1396,-0.1240,0.3573
1787538269.262,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9446,-0.1190,-0.1309,0.3573
1787538269.413,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9428,-0.1147,-0.1333,0.3573
1787538269.702,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9418,-0.1137,-0.1336,0.3573
1787538269.990,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9412,-0.1134,-0.1334,0.3573
1787538270.171,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9409,-0.1134,-0.1328,0.3573
1787538270.432,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9409,-0.1134,-0.1331,0.3573
1787538270.650,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1329,0.3573
1787538270.758,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538270.926,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1329,0.3573
1787538271.091,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538271.215,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1329,0.3573
1787538271.433,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538271.626,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538271.940,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538272.148,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538272.376,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538272.590,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538272.858,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538273.089,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538273.248,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538273.408,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538273.524,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538273.698,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538273.860,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538274.151,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538274.296,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538274.436,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538274.582,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538274.749,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538274.823,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538274.914,full,ok,-1.7905,-0.6505,0.1947,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7905,-0.6505,0.1947,0,0.5577,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538275.073,full,ok,-1.7905,-0.6505,0.1947,0,2.3586,0.0966,3.0014,-2.3586,-0.0966,-0.1402,-2.0745,-0.3735,0.0272,0,0.7934,,,,-1.9408,-0.1134,-0.1328,0.2769
1787538275.278,full,ok,-2.0745,-0.3735,0.0272,0,-2.0555,-0.0802,-0.1337,-2.0555,-0.0802,-0.1337,-2.0745,-0.3735,0.0272,0,0.2940,,,,-2.2755,-0.0522,-0.1232,0.3227
1787538275.459,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-2.1962,-0.0917,-0.1269,0.3573
1787538275.605,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-2.0436,-0.1263,-0.1274,0.3573
1787538275.832,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9881,-0.1237,-0.1289,0.3573
1787538275.938,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9605,-0.1187,-0.1308,0.3573
1787538276.096,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9508,-0.1163,-0.1318,0.3573
1787538276.316,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9455,-0.1148,-0.1323,0.3573
1787538276.552,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9428,-0.1140,-0.1326,0.3573
1787538276.696,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9416,-0.1137,-0.1327,0.3573
1787538276.868,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9412,-0.1135,-0.1328,0.3573
1787538277.089,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9410,-0.1134,-0.1328,0.3573
1787538277.322,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9409,-0.1134,-0.1328,0.3573
1787538277.488,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538277.614,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538277.840,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538278.134,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538278.275,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538278.554,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538278.790,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538278.903,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538279.053,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538279.276,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538279.546,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538279.740,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538279.914,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538280.069,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538280.226,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538280.394,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538280.551,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538280.651,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538280.877,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538280.992,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538281.260,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538281.431,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538281.569,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538281.797,full,ok,-2.0745,-0.3735,0.0272,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-2.0745,-0.3735,0.0272,0,0.2925,,,,-1.9408,-0.1134,-0.1328,0.3573
1787538282.020,full,hold,-2.0745,-0.3735,0.0272,0,-3.2885,2.1034,-0.3867,-3.2885,2.1034,-0.3867,-2.0745,-0.3735,0.0272,1,2.7585,,,,-1.9408,-0.1134,-0.1328,0.7200
1787538282.190,full,ok,-2.0745,-0.3735,0.0272,1,1.5875,0.4081,-3.0929,-1.5875,-0.4081,0.0487,-2.0745,-0.3735,0.0272,0,0.4883,,,,-1.9408,-0.1134,-0.1328,0.5546
1787538282.358,full,ok,-2.0745,-0.3735,0.0272,0,-1.7617,-0.4547,0.0450,-1.7617,-0.4547,0.0450,-2.0745,-0.3735,0.0272,0,0.3232,,,,-1.6123,-0.4017,0.0489,0.4690
1787538282.458,full,ok,-2.0745,-0.3735,0.0272,0,-1.7697,-0.7828,0.2252,-1.7697,-0.7828,0.2252,-1.9221,-0.5782,0.1262,0,0.5103,,,,-1.6633,-0.4126,0.0349,0.2137
1787538282.599,full,ok,-1.9221,-0.5782,0.1262,0,-1.7697,-0.7828,0.2252,-1.7697,-0.7828,0.2252,-1.8459,-0.6805,0.1757,0,0.2551,,,,-1.6594,-0.5780,0.1655,0.2137
1787538282.807,full,ok,-1.8459,-0.6805,0.1757,0,-1.7697,-0.7828,0.2252,-1.7697,-0.7828,0.2252,-1.8078,-0.7316,0.2004,0,0.1276,,,,-1.6923,-0.6831,0.2012,0.2137
1787538283.012,full,ok,-1.8078,-0.7316,0.2004,0,-1.7697,-0.7828,0.2252,-1.7697,-0.7828,0.2252,-1.7888,-0.7572,0.2128,0,0.0638,,,,-1.7270,-0.7376,0.2159,0.2137
1787538283.289,full,ok,-1.7888,-0.7572,0.2128,0,1.4118,0.3598,-3.0962,-1.4118,-0.3598,0.0454,-1.7888,-0.7572,0.2128,0,0.5477,,,,-1.7483,-0.7620,0.2215,0.7504
1787538283.477,full,ok,-1.7888,-0.7572,0.2128,0,-1.7617,-0.4547,0.0450,-1.7617,-0.4547,0.0450,-1.7888,-0.7572,0.2128,0,0.3036,,,,-1.5482,-0.4319,0.0270,0.4690
